"",BBK01.WU0115,BBK01.WU0115_FLAGS
"",Yields on debt securities outstanding issued by residents / Listed Federal securities / Monthly average,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:09:13,
1960-03,6.3,
1960-04,6.3,
1960-05,6.4,
1960-06,6.5,
1960-07,6.5,
1960-08,6.4,
1960-09,6.4,
1960-10,6.2,
1960-11,6.0,
1960-12,6.0,
1961-01,6.0,
1961-02,5.9,
1961-03,5.8,
1961-04,5.6,
1961-05,5.5,
1961-06,5.6,
1961-07,5.7,
1961-08,5.9,
1961-09,6.0,
1961-10,6.0,
1961-11,6.0,
1961-12,6.0,
1962-01,5.9,
1962-02,5.8,
1962-03,5.7,
1962-04,5.6,
1962-05,5.8,
1962-06,6.0,
1962-07,6.1,
1962-08,6.1,
1962-09,6.1,
1962-10,6.1,
1962-11,6.1,
1962-12,6.1,
1963-01,6.1,
1963-02,6.0,
1963-03,6.0,
1963-04,6.0,
1963-05,6.0,
1963-06,6.0,
1963-07,6.0,
1963-08,6.0,
1963-09,6.0,
1963-10,6.0,
1963-11,6.0,
1963-12,6.0,
1964-01,5.9,
1964-02,5.8,
1964-03,5.9,
1964-04,6.1,
1964-05,6.2,
1964-06,6.3,
1964-07,6.3,
1964-08,6.3,
1964-09,6.3,
1964-10,6.3,
1964-11,6.3,
1964-12,6.4,
1965-01,6.4,
1965-02,6.5,
1965-03,6.5,
1965-04,6.6,
1965-05,6.9,
1965-06,7.0,
1965-07,7.1,
1965-08,7.2,
1965-09,7.3,
1965-10,7.4,
1965-11,7.4,
1965-12,7.6,
1966-01,7.5,
1966-02,7.5,
1966-03,7.7,
1966-04,8.0,
1966-05,8.0,
1966-06,8.2,
1966-07,8.3,
1966-08,8.3,
1966-09,8.2,
1966-10,8.0,
1966-11,7.9,
1966-12,7.6,
1967-01,7.4,
1967-02,7.3,
1967-03,7.1,
1967-04,6.8,
1967-05,6.8,
1967-06,6.8,
1967-07,6.8,
1967-08,6.7,
1967-09,6.6,
1967-10,6.6,
1967-11,6.6,
1967-12,6.6,
1968-01,6.6,
1968-02,6.6,
1968-03,6.6,
1968-04,6.5,
1968-05,6.3,
1968-06,6.3,
1968-07,6.3,
1968-08,6.3,
1968-09,6.2,
1968-10,6.2,
1968-11,6.2,
1968-12,6.2,
1969-01,6.2,
1969-02,6.2,
1969-03,6.3,
1969-04,6.4,
1969-05,6.4,
1969-06,6.6,
1969-07,6.9,
1969-08,6.9,
1969-09,7.1,
1969-10,7.3,
1969-11,7.3,
1969-12,7.6,
1970-01,7.6,
1970-02,7.7,
1970-03,8.1,
1970-04,8.1,
1970-05,8.4,
1970-06,8.7,
1970-07,8.6,
1970-08,8.4,
1970-09,8.4,
1970-10,8.6,
1970-11,8.6,
1970-12,8.2,
1971-01,7.7,
1971-02,7.7,
1971-03,7.9,
1971-04,7.9,
1971-05,8.0,
1971-06,8.1,
1971-07,8.3,
1971-08,8.2,
1971-09,8.0,
1971-10,7.9,
1971-11,7.9,
1971-12,7.9,
1972-01,7.5,
1972-02,7.3,
1972-03,7.4,
1972-04,7.7,
1972-05,7.8,
1972-06,7.9,
1972-07,8.0,
1972-08,7.9,
1972-09,7.8,
1972-10,8.1,
1972-11,8.4,
1972-12,8.6,comment
1973-01,8.6,
1973-02,8.5,
1973-03,8.5,
1973-04,8.8,
1973-05,9.2,
1973-06,9.8,
1973-07,9.9,
1973-08,9.7,
1973-09,9.6,
1973-10,9.6,
1973-11,9.4,
1973-12,9.6,
1974-01,9.6,
1974-02,9.9,
1974-03,10.4,
1974-04,10.3,
1974-05,10.5,
1974-06,10.6,
1974-07,10.7,
1974-08,10.6,
1974-09,10.7,
1974-10,10.6,
1974-11,10.3,
1974-12,9.7,
1975-01,9.2,
1975-02,8.7,
1975-03,8.7,
1975-04,8.5,
1975-05,8.2,
1975-06,8.1,
1975-07,8.1,
1975-08,8.1,
1975-09,8.1,
1975-10,8.2,
1975-11,8.3,
1975-12,8.3,
1976-01,8.0,
1976-02,7.8,
1976-03,7.5,
1976-04,7.6,
1976-05,7.8,
1976-06,8.0,
1976-07,8.1,
1976-08,8.1,
1976-09,7.9,
1976-10,7.8,
1976-11,7.4,
1976-12,7.2,
1977-01,7.0,
1977-02,6.9,
1977-03,6.7,
1977-04,6.3,
1977-05,6.1,
1977-06,6.1,
1977-07,6.0,
1977-08,5.7,
1977-09,5.7,
1977-10,5.7,
1977-11,5.7,
1977-12,5.7,
1978-01,5.5,
1978-02,5.4,
1978-03,5.2,
1978-04,5.2,
1978-05,5.3,
1978-06,5.5,
1978-07,5.8,
1978-08,6.0,
1978-09,6.0,
1978-10,6.0,
1978-11,6.2,
1978-12,6.3,
1979-01,6.4,
1979-02,6.7,
1979-03,6.9,
1979-04,7.0,
1979-05,7.6,
1979-06,7.8,
1979-07,7.8,
1979-08,7.5,
1979-09,7.5,
1979-10,7.7,
1979-11,8.1,
1979-12,7.9,
1980-01,8.1,
1980-02,8.5,
1980-03,9.4,
1980-04,9.4,
1980-05,8.7,
1980-06,8.2,
1980-07,7.9,
1980-08,7.8,
1980-09,8.1,
1980-10,8.3,
1980-11,8.7,
1980-12,8.9,
1981-01,9.0,
1981-02,9.9,
1981-03,10.3,
1981-04,10.2,
1981-05,10.8,
1981-06,10.9,
1981-07,11.0,
1981-08,11.2,
1981-09,11.1,
1981-10,10.4,
1981-11,10.0,
1981-12,9.7,
1982-01,9.9,
1982-02,9.8,
1982-03,9.5,
1982-04,9.0,
1982-05,8.8,
1982-06,9.1,
1982-07,9.3,
1982-08,9.1,
1982-09,8.7,
1982-10,8.3,
1982-11,8.1,
1982-12,7.9,
1983-01,7.6,
1983-02,7.6,
1983-03,7.4,
1983-04,7.4,
1983-05,7.6,
1983-06,8.0,
1983-07,8.1,
1983-08,8.3,
1983-09,8.3,
1983-10,8.1,
1983-11,8.1,
1983-12,8.2,
1984-01,8.2,
1984-02,8.0,
1984-03,7.8,
1984-04,7.9,
1984-05,8.0,
1984-06,8.0,
1984-07,8.1,
1984-08,7.9,
1984-09,7.6,
1984-10,7.4,
1984-11,7.2,
1984-12,7.0,
1985-01,7.1,
1985-02,7.4,
1985-03,7.5,
1985-04,7.3,
1985-05,7.1,
1985-06,6.9,
1985-07,6.7,
1985-08,6.4,
1985-09,6.3,
1985-10,6.5,
1985-11,6.5,
1985-12,6.4,
1986-01,6.3,
1986-02,6.1,
1986-03,5.8,
1986-04,5.5,
1986-05,5.8,
1986-06,5.9,
1986-07,5.8,
1986-08,5.6,
1986-09,5.7,
1986-10,5.9,
1986-11,6.0,
1986-12,5.9,
1987-01,5.8,
1987-02,5.7,
1987-03,5.6,
1987-04,5.4,
1987-05,5.3,
1987-06,5.5,
1987-07,5.8,
1987-08,6.0,
1987-09,6.2,
1987-10,6.5,
1987-11,6.0,
1987-12,5.9,
1988-01,5.9,
1988-02,5.7,
1988-03,5.6,
1988-04,5.7,
1988-05,6.1,
1988-06,6.1,
1988-07,6.4,
1988-08,6.5,
1988-09,6.3,
1988-10,6.1,
1988-11,6.1,
1988-12,6.3,
1989-01,6.5,
1989-02,6.9,
1989-03,6.9,
1989-04,6.9,
1989-05,7.1,
1989-06,6.9,
1989-07,6.8,
1989-08,6.8,
1989-09,7.1,
1989-10,7.3,
1989-11,7.6,
1989-12,7.6,
1990-01,7.9,
1990-02,8.7,
1990-03,8.9,
1990-04,8.9,
1990-05,8.9,
1990-06,9.0,
1990-07,8.7,
1990-08,9.0,
1990-09,9.1,
1990-10,9.1,
1990-11,9.0,
1990-12,8.9,
1991-01,9.1,
1991-02,8.6,
1991-03,8.5,
1991-04,8.5,
1991-05,8.5,
1991-06,8.5,
1991-07,8.8,
1991-08,8.8,
1991-09,8.6,
1991-10,8.6,
1991-11,8.6,
1991-12,8.5,
1992-01,8.1,
1992-02,8.1,
1992-03,8.1,
1992-04,8.2,
1992-05,8.3,
1992-06,8.3,
1992-07,8.3,
1992-08,8.4,
1992-09,8.0,
1992-10,7.4,
1992-11,7.3,
1992-12,7.3,
1993-01,7.0,
1993-02,6.8,
1993-03,6.4,
1993-04,6.5,
1993-05,6.6,
1993-06,6.6,
1993-07,6.4,
1993-08,6.2,
1993-09,6.0,
1993-10,5.8,
1993-11,5.6,
1993-12,5.5,
1994-01,5.5,
1994-02,5.8,
1994-03,6.2,
1994-04,6.3,
1994-05,6.4,
1994-06,6.9,
1994-07,6.7,
1994-08,6.9,
1994-09,7.3,
1994-10,7.4,
1994-11,7.3,
1994-12,7.4,
1995-01,7.5,
1995-02,7.3,
1995-03,7.1,
1995-04,6.8,
1995-05,6.5,
1995-06,6.4,
1995-07,6.5,
1995-08,6.4,
1995-09,6.1,
1995-10,6.1,
1995-11,5.8,
1995-12,5.6,
1996-01,5.3,
1996-02,5.7,
1996-03,5.9,
1996-04,5.8,
1996-05,5.8,
1996-06,5.9,
1996-07,5.9,
1996-08,5.7,
1996-09,5.6,
1996-10,5.3,
1996-11,5.3,
1996-12,5.2,
1997-01,5.1,
1997-02,4.9,
1997-03,5.1,
1997-04,5.2,
1997-05,5.1,
1997-06,5.0,
1997-07,4.9,
1997-08,5.1,
1997-09,5.1,
1997-10,5.2,
1997-11,5.2,
1997-12,5.1,
1998-01,4.8,
1998-02,4.7,
1998-03,4.7,
1998-04,4.7,
1998-05,4.8,
1998-06,4.6,
1998-07,4.5,
1998-08,4.3,
1998-09,4.0,
1998-10,4.0,
1998-11,4.0,
1998-12,3.7,
1999-01,3.5,
1999-02,3.7,
1999-03,3.8,
1999-04,3.6,
1999-05,3.7,
1999-06,4.1,
1999-07,4.4,
1999-08,4.7,
1999-09,4.8,
1999-10,5.1,
1999-11,4.9,
1999-12,5.0,
2000-01,5.3,
2000-02,5.4,
2000-03,5.2,
2000-04,5.1,
2000-05,5.4,
2000-06,5.2,
2000-07,5.3,
2000-08,5.3,
2000-09,5.3,
2000-10,5.2,
2000-11,5.2,
2000-12,4.9,
2001-01,4.8,
2001-02,4.8,
2001-03,4.7,
2001-04,4.8,
2001-05,5.0,
2001-06,4.9,
2001-07,4.9,
2001-08,4.7,
2001-09,4.6,
2001-10,4.4,
2001-11,4.3,
2001-12,4.6,
2002-01,4.7,
2002-02,4.8,
2002-03,5.0,
2002-04,5.0,
2002-05,5.1,
2002-06,4.9,
2002-07,4.7,
2002-08,4.4,
2002-09,4.2,
2002-10,4.2,
2002-11,4.2,
2002-12,4.1,
2003-01,3.9,
