"",BBK01.SU0109,BBK01.SU0109_FLAGS
"",Money market rates reported by Frankfurt banks / Three-month funds / Highest rate of month,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2012-06-06 13:52:59,
1949-01,.,No value available
1949-02,4.75,
1949-03,5.00,
1949-04,.,No value available
1949-05,5.25,
1949-06,4.00,
1949-07,.,No value available
1949-08,.,No value available
1949-09,.,No value available
1949-10,.,No value available
1949-11,5.50,
1949-12,.,No value available
1950-01,.,No value available
1950-02,.,No value available
1950-03,.,No value available
1950-04,4.75,
1950-05,4.75,
1950-06,4.75,
1950-07,4.75,
1950-08,4.75,
1950-09,5.13,
1950-10,6.50,
1950-11,.,No value available
1950-12,.,No value available
1951-01,.,No value available
1951-02,.,No value available
1951-03,7.25,
1951-04,.,No value available
1951-05,.,No value available
1951-06,.,No value available
1951-07,7.00,
1951-08,.,No value available
1951-09,.,No value available
1951-10,.,No value available
1951-11,7.00,
1951-12,.,No value available
1952-01,7.25,
1952-02,7.25,
1952-03,7.13,
1952-04,6.88,
1952-05,5.75,
1952-06,.,No value available
1952-07,.,No value available
1952-08,5.75,
1952-09,5.25,
1952-10,.,No value available
1952-11,.,No value available
1952-12,6.38,
1953-01,4.75,
1953-02,4.75,
1953-03,4.75,
1953-04,4.63,
1953-05,4.38,
1953-06,4.50,
1953-07,3.88,
1953-08,3.88,
1953-09,4.00,
1953-10,4.75,
1953-11,4.88,
1953-12,4.50,
1954-01,3.75,
1954-02,4.00,
1954-03,4.25,
1954-04,4.13,
1954-05,4.00,
1954-06,3.63,
1954-07,3.50,
1954-08,3.38,
1954-09,3.50,
1954-10,4.50,
1954-11,4.25,
1954-12,4.25,
1955-01,3.38,
1955-02,3.38,
1955-03,3.50,
1955-04,3.50,
1955-05,3.38,
1955-06,3.63,
1955-07,3.63,
1955-08,4.00,
1955-09,4.63,
1955-10,6.50,
1955-11,6.63,
1955-12,6.75,
1956-01,4.50,
1956-02,4.63,
1956-03,5.50,
1956-04,5.75,
1956-05,6.75,
1956-06,7.00,
1956-07,7.00,
1956-08,6.88,
1956-09,6.63,
1956-10,7.75,
1956-11,7.25,
1956-12,7.13,
1957-01,5.75,
1957-02,4.88,
