"",BBEX3.A.SRD.USD.CA.AB.A04,BBEX3.A.SRD.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Suriname / USD 1 = SRD ... (selling),
unit,SRD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:34,
2004,2.768,
2005,2.770,
2006,2.780,
2007,2.780,
2008,2.780,
2009,2.780,
2010,2.780,
2011,3.350,comment
2012,3.350,
2013,3.350,
2014,3.350,
"","General: Currency conversion with effect from 1 January 2004 at the rate of SRG 1,000 (Suriname guilder) = SRD 1 (Suriname dollar).",
"","Source: Centrale Bank van Suriname, Paramaribo",
"",Methodology: Calculated on the basis of month-end rates.,
"","Comment on 2011: On 20 January 2011, the exchange rates (buying/selling rate) for the US dollar were changed from USD 1 = SRD 2.710 / 2.780 to USD 1 = SRD 3.250 / 3.350, corresponding to a depreciation of the Suriname dollar against the US dollar of 16.8% (middle rate).",
