"",BBK01.QX6407,BBK01.QX6407_FLAGS
"",Banks in Germany: Liabilities to non-residents / Cameroon / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:00,
1995-01,0.015,
1995-02,0.015,
1995-03,0.016,
1995-04,0.014,
1995-05,0.015,
1995-06,0.015,
1995-07,0.014,
1995-08,0.012,
1995-09,0.010,
1995-10,0.010,
1995-11,0.009,
1995-12,0.010,
1996-01,0.010,
1996-02,0.008,
1996-03,0.010,
1996-04,0.009,
1996-05,0.011,
1996-06,0.011,
1996-07,0.013,
1996-08,0.008,
1996-09,0.017,
1996-10,0.011,
1996-11,0.011,
1996-12,0.007,
1997-01,0.008,
1997-02,0.007,
1997-03,0.007,
1997-04,0.008,
1997-05,0.008,
1997-06,0.008,
1997-07,0.009,
1997-08,0.008,
1997-09,0.007,
1997-10,0.009,
1997-11,0.011,
1997-12,0.010,
1998-01,0.010,
1998-02,0.011,
1998-03,0.010,
1998-04,0.013,
1998-05,0.010,
1998-06,0.010,
1998-07,0.013,
1998-08,0.011,
1998-09,0.011,
1998-10,0.014,
1998-11,0.014,
1998-12,0.016,
1999-01,0.024,
1999-02,0.013,
1999-03,0.012,
1999-04,0.013,
1999-05,0.014,
1999-06,0.014,
1999-07,0.017,
1999-08,0.017,
1999-09,0.017,
1999-10,0.015,
1999-11,0.017,
1999-12,0.017,
2000-01,0.019,
2000-02,0.015,
2000-03,0.014,
2000-04,0.015,
2000-05,0.021,
2000-06,0.021,
2000-07,0.020,
2000-08,0.022,
2000-09,0.021,
2000-10,0.022,
2000-11,0.021,
2000-12,0.021,
2001-01,0.020,
2001-02,0.019,
2001-03,0.015,
2001-04,0.020,
2001-05,0.016,
2001-06,0.016,
2001-07,0.016,
2001-08,0.015,
2001-09,0.015,
2001-10,0.016,
2001-11,0.017,
2001-12,0.021,
2002-01,0.017,
2002-02,0.018,
2002-03,0.020,
2002-04,0.022,
2002-05,0.020,
2002-06,0.019,
2002-07,0.020,
2002-08,0.019,
2002-09,0.020,
2002-10,0.020,
2002-11,0.016,
2002-12,0.018,
2003-01,0.017,
2003-02,0.016,
2003-03,0.017,
2003-04,0.015,
2003-05,0.013,
2003-06,0.012,
2003-07,0.012,
2003-08,0.014,
2003-09,0.014,
2003-10,0.011,
2003-11,0.011,
2003-12,0.013,
2004-01,0.023,
2004-02,0.012,
2004-03,0.011,
2004-04,0.011,
2004-05,0.009,
2004-06,0.008,
2004-07,0.009,
2004-08,0.008,
2004-09,0.010,
2004-10,0.011,
2004-11,0.011,
2004-12,0.012,
2005-01,0.014,
2005-02,0.014,
2005-03,0.014,
2005-04,0.016,
2005-05,0.014,
2005-06,0.020,
2005-07,0.021,
2005-08,0.021,
2005-09,0.023,
2005-10,0.033,
2005-11,0.034,
2005-12,0.032,
2006-01,0.040,
2006-02,0.040,
2006-03,0.051,
2006-04,0.054,
2006-05,0.036,
2006-06,0.018,
2006-07,0.017,
2006-08,0.020,
2006-09,0.024,
2006-10,0.031,
2006-11,0.027,
2006-12,0.023,
2007-01,0.022,
2007-02,0.032,
2007-03,0.020,
2007-04,0.024,
2007-05,0.028,
2007-06,0.025,
2007-07,0.022,
2007-08,0.029,
2007-09,0.033,
2007-10,0.029,
2007-11,0.033,
2007-12,0.042,
2008-01,0.031,
2008-02,0.035,
2008-03,0.028,
2008-04,0.035,
2008-05,0.040,
2008-06,0.034,
2008-07,0.052,
2008-08,0.054,
2008-09,0.057,
2008-10,0.062,
2008-11,0.075,
2008-12,0.054,
2009-01,0.028,
2009-02,0.025,
2009-03,0.024,
2009-04,0.031,
2009-05,0.038,
2009-06,0.035,
2009-07,0.051,
2009-08,0.048,
2009-09,0.047,
2009-10,0.061,
2009-11,0.072,
2009-12,0.066,
2010-01,0.073,
2010-02,0.072,
2010-03,0.114,
2010-04,0.084,
2010-05,0.068,
2010-06,0.055,
2010-07,0.055,
2010-08,0.065,
2010-09,0.073,
2010-10,0.095,
2010-11,0.050,
2010-12,0.048,
2011-01,0.049,
2011-02,0.045,
2011-03,0.051,
2011-04,0.045,
2011-05,0.040,
2011-06,0.046,
2011-07,0.053,
2011-08,0.060,
2011-09,0.038,
2011-10,0.053,
2011-11,0.061,
2011-12,0.054,
2012-01,0.042,
2012-02,0.045,
2012-03,0.062,
2012-04,0.068,
2012-05,0.063,
2012-06,0.059,
2012-07,0.055,
2012-08,0.057,
2012-09,0.056,
2012-10,0.040,
2012-11,0.063,
2012-12,0.045,
2013-01,0.038,
2013-02,0.032,
2013-03,0.111,
2013-04,0.112,
2013-05,0.105,
2013-06,0.111,
2013-07,0.033,
2013-08,0.030,
2013-09,0.025,
2013-10,0.029,
2013-11,0.062,
2013-12,0.051,
2014-01,0.030,
2014-02,0.038,
2014-03,0.062,
2014-04,0.042,
2014-05,0.039,
2014-06,0.026,
2014-07,0.060,
2014-08,0.052,
2014-09,0.045,
2014-10,0.045,
2014-11,0.041,
2014-12,0.033,
