"",BBK01.QUW004,BBK01.QUW004_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Countries not identifiable / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:29:00,
2001-12,0.230,
2002-01,0.175,
2002-02,0.188,
2002-03,0.179,
2002-04,0.206,
2002-05,0.155,
2002-06,0.367,
2002-07,0.184,
2002-08,0.160,
2002-09,0.516,
2002-10,0.245,
2002-11,0.199,
2002-12,0.135,
2003-01,0.201,
2003-02,0.159,
2003-03,0.175,
2003-04,0.194,
2003-05,0.179,
2003-06,0.100,
2003-07,0.163,
2003-08,0.394,
2003-09,0.171,
2003-10,0.162,
2003-11,0.241,
2003-12,0.174,
2004-01,0.175,
2004-02,0.183,
2004-03,0.188,
2004-04,0.171,
2004-05,0.145,
2004-06,0.155,
2004-07,0.140,
2004-08,0.135,
2004-09,0.279,
2004-10,0.217,
2004-11,0.146,
2004-12,0.272,
2005-01,0.253,
2005-02,0.281,
2005-03,0.187,
2005-04,0.323,
2005-05,0.165,
2005-06,0.165,
2005-07,0.172,
2005-08,0.474,
2005-09,0.261,
2005-10,0.413,
2005-11,0.221,
2005-12,0.204,
2006-01,0.236,
2006-02,0.242,
2006-03,0.204,
2006-04,0.255,
2006-05,0.202,
2006-06,0.238,
2006-07,0.303,
2006-08,0.240,
2006-09,0.231,
2006-10,0.241,
2006-11,0.260,
2006-12,0.251,
2007-01,0.243,
2007-02,0.222,
2007-03,0.267,
2007-04,0.288,
2007-05,0.296,
2007-06,0.415,
2007-07,0.287,
2007-08,0.279,
2007-09,0.299,
2007-10,0.304,
2007-11,0.286,
2007-12,0.161,
2008-01,0.291,
2008-02,0.329,
2008-03,0.301,
2008-04,0.462,
2008-05,0.399,
2008-06,0.295,
2008-07,0.355,
2008-08,0.302,
2008-09,0.322,
2008-10,0.273,
2008-11,0.293,
2008-12,0.129,
2009-01,0.230,
2009-02,0.239,
2009-03,0.213,
2009-04,0.307,
2009-05,0.217,
2009-06,0.182,
2009-07,0.184,
2009-08,0.183,
2009-09,0.149,
2009-10,0.158,
2009-11,0.132,
2009-12,0.138,
2010-01,0.174,
2010-02,0.184,
2010-03,0.094,
2010-04,0.243,
2010-05,0.340,
2010-06,0.254,
2010-07,0.407,
2010-08,0.229,
2010-09,0.234,
2010-10,0.375,
2010-11,0.368,
2010-12,0.078,
2011-01,0.303,
2011-02,0.404,
2011-03,0.210,
2011-04,0.068,
2011-05,0.075,
2011-06,0.096,
2011-07,0.080,
2011-08,0.050,
2011-09,0.055,
2011-10,0.135,
2011-11,0.057,
2011-12,0.028,
2012-01,0.035,
2012-02,0.029,
2012-03,0.036,
2012-04,0.034,
2012-05,0.031,
2012-06,0.033,
2012-07,0.035,
2012-08,0.035,
2012-09,0.042,
2012-10,0.034,
2012-11,0.039,
2012-12,0.083,
2013-01,0.039,
2013-02,0.030,
2013-03,0.033,
2013-04,0.043,
2013-05,0.055,
2013-06,0.040,
2013-07,0.032,
2013-08,0.036,
2013-09,0.041,
2013-10,0.043,
2013-11,0.080,
2013-12,0.182,
2014-01,0.051,
2014-02,0.051,
2014-03,0.033,
2014-04,0.042,
2014-05,0.087,
2014-06,0.135,
2014-07,0.259,
2014-08,0.048,
2014-09,0.068,
2014-10,0.066,
2014-11,0.053,
2014-12,0.102,
