"",BBK01.OU1423,BBK01.OU1423_FLAGS
1994-11,18,
1994-12,18,
1995-01,18,
1995-02,18,
1995-03,19,
1995-04,19,
1995-05,19,
1995-06,18,
1995-07,18,
1995-08,18,
1995-09,18,
1995-10,18,
1995-11,18,
1995-12,18,
1996-01,18,
1996-02,18,
1996-03,18,
1996-04,18,
1996-05,18,
1996-06,18,
1996-07,18,
1996-08,18,
1996-09,18,
1996-10,18,
1996-11,18,
1996-12,18,
1997-01,18,
1997-02,18,
1997-03,18,
1997-04,18,
1997-05,18,
1997-06,18,
1997-07,18,
1997-08,18,
1997-09,18,
1997-10,18,
1997-11,18,
1997-12,18,
1998-01,18,
1998-02,18,
1998-03,18,
1998-04,18,
1998-05,18,
1998-06,18,
1998-07,18,
1998-08,18,
1998-09,18,
1998-10,18,
1998-11,18,
1998-12,18,
1999-01,14,
1999-02,14,
1999-03,14,
1999-04,14,
1999-05,14,
1999-06,14,
1999-07,14,
1999-08,14,
1999-09,14,
1999-10,14,
1999-11,14,
1999-12,14,
2000-01,14,
2000-02,14,
2000-03,14,
2000-04,14,
2000-05,13,
2000-06,13,
2000-07,13,
2000-08,13,
2000-09,13,
2000-10,13,
2000-11,13,
2000-12,13,
2001-01,13,
2001-02,13,
2001-03,13,
2001-04,14,
2001-05,14,
2001-06,14,
2001-07,14,
2001-08,14,
2001-09,14,
2001-10,14,
2001-11,14,
2001-12,14,
2002-01,14,
2002-02,14,
2002-03,14,
2002-04,14,
2002-05,14,
2002-06,14,
2002-07,14,
2002-08,14,
2002-09,14,
2002-10,14,
2002-11,14,
2002-12,14,
2003-01,14,
2003-02,14,
2003-03,14,
2003-04,14,
2003-05,14,
2003-06,15,
2003-07,15,
2003-08,14,
2003-09,14,
2003-10,14,
2003-11,14,
2003-12,14,
2004-01,14,
2004-02,14,
2004-03,14,
2004-04,14,
2004-05,14,
2004-06,14,
2004-07,14,
2004-08,14,
2004-09,15,
2004-10,15,
2004-11,15,
2004-12,16,
2005-01,16,
2005-02,16,
2005-03,16,
2005-04,16,
2005-05,16,
2005-06,16,
2005-07,16,
2005-08,16,
2005-09,16,
2005-10,16,
2005-11,16,
2005-12,16,
2006-01,16,
2006-02,16,
2006-03,16,
2006-04,16,
2006-05,16,
2006-06,16,
2006-07,16,
2006-08,16,
2006-09,16,
2006-10,16,
2006-11,16,
2006-12,16,
2007-01,16,
2007-02,16,
2007-03,16,
2007-04,16,
2007-05,16,
2007-06,16,
2007-07,16,
2007-08,16,
2007-09,16,
2007-10,16,
2007-11,16,
2007-12,16,
2008-01,17,
2008-02,17,
2008-03,17,
2008-04,17,
2008-05,17,
2008-06,17,
2008-07,17,
2008-08,17,
2008-09,17,
2008-10,17,
2008-11,17,
2008-12,17,
2009-01,18,
2009-02,18,
2009-03,18,
2009-04,18,
2009-05,18,
2009-06,18,
2009-07,18,
2009-08,18,
2009-09,18,
2009-10,18,
2009-11,18,
2009-12,18,
2010-01,18,
2010-02,18,
2010-03,18,
2010-04,18,
2010-05,18,
2010-06,18,
2010-07,18,
2010-08,18,
2010-09,18,
2010-10,18,
2010-11,18,
2010-12,18,
2011-01,18,
2011-02,18,
2011-03,18,
2011-04,18,
2011-05,18,
2011-06,18,
2011-07,18,
2011-08,18,
2011-09,18,
2011-10,18,
2011-11,18,
2011-12,18,
2012-01,17,
2012-02,17,
2012-03,17,
2012-04,18,
2012-05,18,
2012-06,18,
2012-07,18,
2012-08,18,
2012-09,18,
2012-10,18,
2012-11,18,
2012-12,18,
2013-01,18,
2013-02,18,
2013-03,18,
2013-04,18,
2013-05,18,
2013-06,18,
2013-07,18,
2013-08,19,
2013-09,19,
2013-10,19,
2013-11,19,
2013-12,20,
2014-01,20,
2014-02,20,
2014-03,20,
2014-04,20,
2014-05,20,
2014-06,20,
2014-07,20,
2014-08,19,
2014-09,19,
2014-10,19,
2014-11,19,
2014-12,19,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
