"",BBK01.QUY847,BBK01.QUY847_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Pakistan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:22,
2002-03,0.000,
2002-04,0.000,
2002-05,0.000,
2002-06,0.000,
2002-07,0.000,
2002-08,0.000,
2002-09,0.001,
2002-10,0.001,
2002-11,0.002,
2002-12,0.002,
2003-01,0.000,
2003-02,0.001,
2003-03,0.001,
2003-04,0.000,
2003-05,0.001,
2003-06,0.001,
2003-07,0.002,
2003-08,0.003,
2003-09,0.002,
2003-10,0.003,
2003-11,0.001,
2003-12,0.001,
2004-01,0.001,
2004-02,0.001,
2004-03,0.000,
2004-04,0.000,
2004-05,0.000,
2004-06,0.000,
2004-07,0.000,
2004-08,0.001,
2004-09,0.001,
2004-10,0.004,
2004-11,0.004,
2004-12,0.004,
2005-01,0.009,
2005-02,0.005,
2005-03,0.004,
2005-04,0.006,
2005-05,0.002,
2005-06,0.002,
2005-07,0.000,
2005-08,0.000,
2005-09,0.000,
2005-10,0.001,
2005-11,0.001,
2005-12,0.001,
2006-01,0.003,
2006-02,0.018,
2006-03,0.018,
2006-04,0.017,
2006-05,0.014,
2006-06,0.023,
2006-07,0.033,
2006-08,0.030,
2006-09,0.055,
2006-10,0.065,
2006-11,0.043,
2006-12,0.059,
2007-01,0.089,
2007-02,0.100,
2007-03,0.144,
2007-04,0.132,
2007-05,0.117,
2007-06,0.102,
2007-07,0.107,
2007-08,0.091,
2007-09,0.146,
2007-10,0.195,
2007-11,0.132,
2007-12,0.132,
2008-01,0.122,
2008-02,0.113,
2008-03,0.095,
2008-04,0.065,
2008-05,0.051,
2008-06,0.037,
2008-07,0.035,
2008-08,0.029,
2008-09,0.029,
2008-10,0.024,
2008-11,0.018,
2008-12,0.013,
2009-01,0.013,
2009-02,0.014,
2009-03,0.013,
2009-04,0.015,
2009-05,0.008,
2009-06,0.009,
2009-07,0.013,
2009-08,0.013,
2009-09,0.043,
2009-10,0.056,
2009-11,0.055,
2009-12,0.058,
2010-01,0.057,
2010-02,0.057,
2010-03,0.056,
2010-04,0.057,
2010-05,0.048,
2010-06,0.046,
2010-07,0.048,
2010-08,0.041,
2010-09,0.018,
2010-10,0.016,
2010-11,0.030,
2010-12,0.023,
2011-01,0.021,
2011-02,0.018,
2011-03,0.019,
2011-04,0.019,
2011-05,0.020,
2011-06,0.019,
2011-07,0.013,
2011-08,0.012,
2011-09,0.013,
2011-10,0.012,
2011-11,0.012,
2011-12,0.012,
2012-01,0.012,
2012-02,0.012,
2012-03,0.011,
2012-04,0.013,
2012-05,0.011,
2012-06,0.010,
2012-07,0.011,
2012-08,0.011,
2012-09,0.011,
2012-10,0.011,
2012-11,0.012,
2012-12,0.013,
2013-01,0.012,
2013-02,0.013,
2013-03,0.015,
2013-04,0.016,
2013-05,0.018,
2013-06,0.017,
2013-07,0.021,
2013-08,0.023,
2013-09,0.023,
2013-10,0.028,
2013-11,0.028,
2013-12,0.029,
2014-01,0.032,
2014-02,0.030,
2014-03,0.032,
2014-04,0.036,
2014-05,0.038,
2014-06,0.058,
2014-07,0.058,
2014-08,0.051,
2014-09,0.055,
2014-10,0.058,
