"",BBK01.WX4257,BBK01.WX4257_FLAGS
2002-05,5.5,
2002-06,5.3,
2002-07,5.2,
2002-08,4.9,
2002-09,4.7,
2002-10,4.8,
2002-11,4.7,
2002-12,4.5,
2003-01,4.3,
2003-02,4.1,
2003-03,4.1,
2003-04,4.3,
2003-05,3.9,
2003-06,3.7,
2003-07,4.1,
2003-08,4.3,
2003-09,4.3,
2003-10,4.3,
2003-11,4.4,
2003-12,4.4,
2004-01,4.2,
2004-02,4.2,
2004-03,3.9,
2004-04,4.1,
2004-05,4.3,
2004-06,4.3,
2004-07,4.2,
2004-08,4.0,
2004-09,4.1,
2004-10,3.9,
2004-11,3.8,
2004-12,3.6,
2005-01,3.5,
2005-02,3.5,
2005-03,3.7,
2005-04,3.5,
2005-05,3.4,
2005-06,3.2,
2005-07,3.2,
2005-08,3.2,
2005-09,3.1,
2005-10,3.3,
2005-11,3.5,
2005-12,3.4,
2006-01,3.4,
2006-02,3.6,
2006-03,3.8,
2006-04,4.1,
2006-05,4.1,
2006-06,4.2,
2006-07,4.2,
2006-08,4.1,
2006-09,4.0,
2006-10,4.0,
2006-11,3.9,
2006-12,4.0,
2007-01,4.2,
2007-02,4.2,
2007-03,4.1,
2007-04,4.3,
2007-05,4.5,
2007-06,4.8,
2007-07,4.8,
2007-08,4.6,
2007-09,4.6,
2007-10,4.6,
2007-11,4.5,
2007-12,4.6,
2008-01,4.4,
2008-02,4.3,
2008-03,4.3,
2008-04,4.5,
2008-05,4.6,
2008-06,5.0,
2008-07,5.0,
2008-08,4.7,
2008-09,4.8,
2008-10,4.8,
2008-11,4.4,
2008-12,4.0,
2009-01,4.0,
2009-02,4.1,
2009-03,4.0,
2009-04,4.1,
2009-05,4.3,
2009-06,4.5,
2009-07,4.2,
2009-08,4.0,
2009-09,3.9,
2009-10,3.8,
2009-11,3.8,
2009-12,3.7,
2010-01,3.7,
2010-02,3.6,
2010-03,3.5,
2010-04,3.4,
2010-05,3.3,
2010-06,3.1,
2010-07,3.1,
2010-08,2.9,
2010-09,2.8,
2010-10,2.9,
2010-11,3.1,
2010-12,3.5,
2011-01,3.5,
2011-02,3.7,
2011-03,3.7,
2011-04,3.9,
2011-05,3.7,
2011-06,3.6,
2011-07,3.5,
2011-08,3.2,
2011-09,3.0,
2011-10,3.0,
2011-11,2.9,
2011-12,3.0,
2012-01,2.7,
2012-02,2.7,
2012-03,2.6,
2012-04,2.5,
2012-05,2.3,
2012-06,2.1,
2012-07,2.0,
2012-08,1.9,
2012-09,1.9,
2012-10,1.9,
2012-11,1.8,
2012-12,1.7,
2013-01,1.8,
2013-02,1.9,
2013-03,1.7,
2013-04,1.6,
2013-05,1.6,
2013-06,1.8,
2013-07,1.9,
2013-08,2.0,
2013-09,2.1,
2013-10,2.0,
2013-11,1.9,
2013-12,1.9,
2014-01,1.9,
2014-02,1.9,
2014-03,1.8,
2014-04,1.8,
2014-05,1.6,
2014-06,1.5,
2014-07,1.4,
2014-08,1.2,
2014-09,1.1,
2014-10,1.0,
2014-11,0.9,
2014-12,0.8,
2015-01,0.6,
